id	pDR110_IPTG_vs_pDR110_NT_Fold_Change	pDR110_IPTG_vs_pDR110_NT_log2fc	pDR110_IPTG_vs_pDR110_NT pvalue	pDR110_IPTG_vs_pDR110_NT adjusted_pvalue_BH	pDR110_IPTG_vs_pDR110_NT adjusted_pvalue_IHW	Goe3_IPTG_r1	Goe3_IPTG_r2	Goe3_IPTG_r3	Goe3_NT_r1	Goe3_NT_r2	Goe3_NT_r3	pDR110_IPTG_r1	pDR110_IPTG_r2	pDR110_IPTG_r3	pDR110_NT_r1	pDR110_NT_r2	pDR110_NT_r3	sigF_IPTG_r1	sigF_IPTG_r2	sigF_IPTG_r3	sigF_NT_r1	sigF_NT_r2	sigF_NT_r3	sigG_IPTG_r1	sigG_IPTG_r2	sigG_IPTG_r3	sigG_NT_r1	sigG_NT_r2	sigG_NT_r3	SP10_IPTG_r1	SP10_IPTG_r2	SP10_IPTG_r3	SP10_NT_r1	SP10_NT_r2	SP10_NT_r3	Goe3_IPTG.x	Goe3_NT.x	pDR110_IPTG.x	pDR110_NT.x	sigF_IPTG.x	sigF_NT.x	sigG_IPTG.x	sigG_NT.x	SP10_IPTG.x	SP10_NT.x	Name	Description
A8O17_RS10805	1.03937279598287	0.0557132042433121	0.890868020622817	1	1	173.221737910392	105.237332977289	164.69233890565	117.732061801011	63.0842097817652	54.7192663929246	137.231351608895	62.344903857697	118.867640683026	141.033832282981	77.0408834361556	88.306110660378	5.92831469907707	0	6.63002810699447	79.4114624140456	76.4202216417099	92.3281024192651	14.1969660630029	16.3209994917537	10.8112157403647	103.543260898945	58.0944299198909	102.239227721874	230.778105857188	94.9379829772446	264.218443647174	77.5100326503336	45.7659416651417	91.5154410916613	147.717136597777	78.5118459919004	106.147965383206	102.126942126505	4.18611426869051	82.7199288250069	13.7763937650404	87.9589728469034	196.644844160536	71.5971384690455	A8O17_RS10805	YpiF family protein
A8O17_RS10810	1.06707027035279	0.0936551858636993	0.894248451042352	1	1	1181.71688218451	2997.76059938163	732.658350915406	936.800516293937	2381.42891926164	591.163502994989	1013.76011231081	2342.27436265373	656.307115619551	1039.92187827049	2039.74910430964	680.476499794677	263.81000410893	434.833340725248	225.420955637812	2111.96675039259	2084.78092454274	926.83210505493	375.57428403035	892.991829334523	290.100955699787	850.359221398424	2983.56393660011	597.483146403008	2645.13377581451	4352.42814982499	1044.41903313731	2311.00301232208	2617.98136673375	864.435009829669	1637.37861082718	1303.13097951685	1337.44719686136	1253.38249412494	308.021433490663	1707.85992666342	519.55568968822	1477.13543480051	2680.66031959227	1931.13979629517	A8O17_RS10810	YpiB family protein
A8O17_RS10815	0.816654020179806	-0.292203092511857	0.477070249228528	1	1	216.753902411433	533.20248708493	289.324379158575	330.083142595474	546.072690923405	278.481980749705	283.806114391161	313.302871284882	199.990580296086	303.14168548181	436.565006138215	236.348707943953	554.297424363706	804.207898975727	481.782042441598	367.750700941235	486.479947524056	290.300860491343	329.111486005977	629.524266110499	556.777610628784	284.540142155369	537.788436972704	279.888949649953	310.909392613156	593.178405268675	397.662102054838	404.105704206108	511.053015260749	246.981431379905	346.426922884979	384.879271422861	265.699855324043	325.351799854659	613.42912192701	381.510502985545	505.137787581753	367.405842926009	433.916633312223	387.380050282254	A8O17_RS10815	tetratricopeptide repeat protein
A8O17_RS10820	1.08171635489498	0.113322248671961	0.863017162800499	1	1	510.596012793459	346.782068668018	1364.72084076952	643.553785673013	270.079273128182	998.626611670873	609.657579062494	278.57912736414	1250.08196528737	618.441459953533	283.950684664688	1074.3910130346	269.738318808007	299.240148456084	163.540693305864	459.452032538407	238.580204149728	670.266512755242	424.618348611633	223.830850172622	254.063569898571	609.030046389859	278.853263615476	1266.02618157725	627.42797529923	464.386567896444	1324.65071579341	377.014819007933	266.96799304666	711.174210893031	740.699640743667	637.419890157356	712.772890571334	658.927719217606	244.173053523318	456.099583147792	300.837589560942	717.969830527528	805.488419663027	451.719007649208	aroA	3-phosphoshikimate 1-carboxyvinyltransferase
A8O17_RS10825	1.11688974567049	0.159486776488036	0.825380847674293	1	1	207.684701473716	83.1876060677616	517.222967049637	220.296189259561	77.8695714493664	455.342466769694	230.081500144274	104.960407760427	470.963732753601	217.224523286431	102.721177914874	401.706228886425	59.2831469907707	46.7562731962632	39.7801686419668	97.3735789124607	82.943899098929	205.074919796637	156.166626693032	107.252282374381	209.016837647052	219.316040801703	104.569973855804	466.239882447978	159.461260644376	119.224443738865	539.112379966961	101.590819493156	97.4645053979869	219.416539484827	269.365091530371	251.16940915954	268.668546886101	240.550643362577	48.6065296096669	128.464132602676	157.478582238155	263.375299035162	272.599361450068	139.490621458656	A8O17_RS10825	prephenate dehydrogenase
A8O17_RS10830	0.942712173481405	-0.0851107367923777	0.820179806643644	1	1	402.672521634628	475.071388868904	804.766888490312	551.823897030507	463.274665584838	808.086309052654	489.361160205335	432.468447012885	866.43806336727	477.407627670552	569.368814728159	850.162751651874	349.770567245547	374.050185570106	145.860618353878	502.939261955622	460.385237695179	531.774359126344	299.426920601516	359.061988818581	445.061714645015	537.283534900826	473.884564060824	876.646995147132	564.925571629575	694.004015097222	877.169647933042	511.716720409969	492.407631619395	596.504260609503	560.836932997948	607.728290556	596.089223528497	632.313064683528	289.893790389844	498.366286259048	367.850208021704	629.271698036261	712.033078219946	533.542870879623	A8O17_RS10830	histidinol-phosphate transaminase
A8O17_RS10835	0.880771500805591	-0.183160306629526	0.612905347220528	1	1	202.243180911086	236.533434120382	329.3846778113	282.41249180488	257.265293016261	511.038862919635	276.798556011132	238.331151456006	348.152615839384	248.835554660203	304.494920247663	426.812868191827	157.100339525542	163.646956186921	66.3002810699447	263.759500160937	296.361347342241	274.320996611086	178.107392426764	158.546852205607	306.317779310334	304.107372561469	239.847003526407	490.168212340332	290.876570924164	347.369984226817	354.960131364385	228.76747500681	284.76585924977	353.933211932811	256.053764280923	350.238882580259	287.760774435508	326.714447699897	129.015858927469	278.147281371421	214.324007980902	344.707529476069	331.068895505122	289.155515396464	A8O17_RS10835	tryptophan synthase subunit alpha
A8O17_RS10840	1.01434375639364	0.0205466578636844	0.961590635981278	1	1	111.551171533917	132.298361457163	121.961353676076	106.175540397231	137.996708897611	66.4448234771227	103.361486105423	114.430519738811	135.768253102414	121.580889899122	138.67359018508	88.306110660378	174.885283622774	191.700720104679	39.7801686419668	80.3568369665938	109.970562850265	82.5626300479967	114.866361782478	121.24171051017	250.45983131845	136.155311575778	98.7605308638145	85.5619068878094	150.64681910122	188.404059241664	112.092673062437	112.12616373689	102.549610027447	66.1557405481889	121.936962222385	103.539024257322	117.853419648882	116.186863581527	135.455390789806	90.9633432882853	162.189301203699	106.825916442467	150.381183801774	93.6105047708421	trpB	tryptophan synthase subunit beta
A8O17_RS10845	1.02362042178776	0.0336808353329373	0.942263197171196	1	1	60.7636462827029	73.1650029270674	35.6091543579784	52.0043463170112	43.3703942249636	39.0851902806604	45.5491294701863	54.45314387571	67.0390959302374	60.7904449495609	66.0350429452762	36.361339683685	71.1397763889248	32.7293912373842	4.42001873799631	42.5418548646673	41.0059725882346	29.2964171138053	73.5660968719242	58.2892838991203	81.0841180527355	57.8863899513788	36.5164988067886	28.2789353273268	80.1312867559681	58.8762685130199	45.3708438586056	49.6666228633206	45.7659416651417	27.5648918950787	56.5126011892496	44.8199769408784	55.6804564253779	54.3956091928407	36.0963954547685	37.6147481889024	70.97983294126	40.8939413618314	61.4594663758645	40.9991521411803	A8O17_RS10845	phosphoribosylanthranilate isomerase
A8O17_RS10850	1.01031927751478	0.014811280400643	0.982769512404355	1	1	60.7636462827029	62.1401394723039	56.9746469727655	72.2282587736266	59.1414466704049	43.970839065743	60.1482094285794	78.1284238216709	54.6453134893532	57.5482878855843	90.9816147246028	42.4215629642992	71.1397763889248	56.1075278355158	4.42001873799631	59.5585968105342	56.8491892700525	51.4906725030517	47.753431302828	121.24171051017	95.4990723732219	75.0077165567162	53.9448277827558	23.9283298923535	57.694526464297	81.6908225618151	98.7483072216711	42.1413769749387	50.0035288563585	49.6168054111417	59.9594775759241	58.4468481699248	64.3073155798678	63.6504885248288	43.8891076541457	55.9661528612128	88.1647380620734	50.9602914106085	79.3778854159277	47.2539037474796	trpC	indole-3-glycerol phosphate synthase TrpC
A8O17_RS10855	1.12938894285563	0.175542411971565	0.773193796391337	1	1	68.0190070328764	91.2056885803169	103.266547638137	59.2271721943738	76.8838806715263	51.787877121875	82.9227741636725	101.014527769433	76.616109634557	77.8117695354379	117.395631902713	35.4955935007402	171.921126273235	56.1075278355158	4.42001873799631	76.5753387564011	68.032636339571	35.5108086227943	94.2162293272012	139.894281357889	313.525256470577	77.4536203574787	54.7747482101828	49.3068615963647	88.1444154315649	109.6570501055	71.1699511507539	66.9746884065989	67.8013950594692	56.2323794659606	87.4970810837769	62.6329766625917	86.8511371892209	76.9009983129638	77.4828909489157	60.0395945729221	182.545255718556	60.5117433880088	89.6571388959395	63.6694876440096	trpD	anthranilate phosphoribosyltransferase
A8O17_RS10860	1.10441936407722	0.143288088414627	0.791536485719514	1	1	161.43177669136	146.330005854135	163.802110046701	136.511409082154	183.338484678255	86.9645483744694	181.028591484074	207.553287526257	151.542158027175	149.949764208917	251.666885891442	87.4403644774331	323.0931510997	182.349465465426	24.3101030589797	142.751557434772	177.071245267377	87.0014811258459	207.791957831225	303.104276275425	504.523401217021	185.888688857949	143.576233944873	100.789025910216	145.838941895862	178.100712251885	179.704126655654	142.227147290418	157.638243513266	88.2076540642519	157.187964197399	135.60481404496	180.041345679169	163.019004859264	176.584239874702	135.608094609332	338.473211774557	143.417982904346	167.8812602678	129.357681622645	A8O17_RS10860	anthranilate synthase component I
A8O17_RS10865	1.08298876653677	0.115018278453405	0.84624771832512	1	1	302.911311319743	131.296101143094	362.32314559243	366.919554570023	168.553123010654	435.799871629364	444.97995713182	194.926471555078	548.706549882784	427.154193178915	181.229506749814	489.146593363858	311.236521701546	317.94265773459	55.2502342249539	213.654648875885	189.186646259355	338.240452132115	185.851192097493	156.215280849642	55.8579479918845	388.083403054314	156.854960783705	528.598560349263	255.618804751538	171.47713204417	354.070506975001	219.737179940752	188.148871290027	317.547554631307	265.510186018422	323.757516403347	396.204326189894	365.843431097529	228.14313788703	247.027249089118	132.64147364634	357.845641395761	260.388814590237	241.811201954028	aroH	chorismate mutase
A8O17_RS10870	1.1183674493783	0.161394276105039	0.774102729519096	1	1	817.135004488288	594.340366243164	1120.79813341737	1031.41953528739	567.757888035887	1351.37045395383	1157.99902229974	623.44903857697	1614.57183979883	1050.45888872841	610.457285894109	1375.67068469942	5074.63738240997	3244.88535982067	921.573906872231	673.106681414291	620.681312358278	969.445075402283	957.64989261347	953.612684589608	254.063569898571	1070.49056346705	528.659312271007	1571.29366293121	707.559262055198	448.931547411777	920.761243012879	585.464130116112	560.209026678864	1005.56725633247	844.091168049608	983.515959092369	1132.00663355851	1012.19561977398	3080.36554970096	754.411023058284	721.775382367216	1056.81451288976	692.417350826618	717.080137709149	A8O17_RS10870	3-dehydroquinate synthase
A8O17_RS10875	1.04753679032222	0.0670009134075355	0.904777589554436	1	1	469.784608573733	250.565078517354	841.26627170724	611.051069224881	263.179437683302	901.890765726239	646.447260557644	305.411111302895	845.030620969379	581.967192983796	283.216961965296	850.162751651874	47.4265175926166	60.7831551551421	28.730121796976	346.007086232627	329.911688550796	662.276580815113	112.285095225569	107.252282374381	113.51776527383	583.755707115313	284.662706607465	920.878150402695	358.988164666737	215.634333428935	584.483223825567	310.792655190173	240.694952461116	625.171748180385	520.538652932776	592.040424211474	598.962997609973	571.782302200322	45.6465981815782	446.065118532846	111.018380957927	596.432188041824	386.368573973746	392.219785277225	aroC	chorismate synthase
A8O17_RS10880	0.876332000994742	-0.190450552176845	0.718169040316115	1	1	55.3221257200728	27.0610284798743	81.0108261644009	74.3951065368354	30.5564141130425	90.8730674025355	71.2435101969581	33.1453919243452	74.3626946453054	81.0539265994145	33.7512441720301	89.1718568433228	2.96415734953853	18.7025092785053	4.42001873799631	45.3779785223118	53.121373580213	76.3482385390077	15.4875993414577	16.3209994917537	16.2168236105471	90.4984406282119	46.4755439359127	73.2351914887182	34.4564533050663	22.8145540487952	48.9293414161433	31.606032731204	37.290767282708	71.6687189272047	54.4646601214493	65.2748626841378	59.5838655888696	67.9923425382558	8.69556178868004	58.2825302138441	16.0084741479195	70.0697253509476	35.4001162566683	46.8551729803722	cheR	protein-glutamate O-methyltransferase CheR
A8O17_RS10890	0.987941449718147	-0.0175025517659546	0.981328295025776	1	1	2030.5940899548	381.861179660448	2883.4512741373	1474.90104415746	380.476640246271	1715.83985332099	1313.33323305704	498.759230861576	1679.35752073981	1389.26430191397	469.582527610853	1675.21886399835	65.2114616898478	84.1612917532737	198.900843209834	471.741901721533	498.595348516034	1014.72135639635	445.26848106691	198.183565257009	331.543949371185	1235.18141938505	361.845306358178	1865.68463069774	661.083115736737	337.802590593452	1613.77864234335	456.029900835943	378.840294894784	1151.10988553849	1765.30218125085	1190.40584590824	1163.81666155281	1178.02189784105	116.091198884319	661.686202211304	324.998665231701	1154.23711881366	870.888116224511	661.993360423072	A8O17_RS10890	nucleoside-diphosphate kinase
A8O17_RS10895	0.913213308101558	-0.130976211023143	0.839408126619851	1	1	316.515112726318	150.339047110413	627.61134555937	402.3114013691	183.338484678255	484.656359480189	383.079858108234	179.932127589303	475.470562732104	319.352470801693	266.341339879281	551.48031853589	100.78134988431	79.4856644336474	304.981292921745	164.49517214338	226.46480315775	332.913830838696	428.490248446997	268.130705935953	439.656106774833	433.740274001881	167.643926340257	657.666521586806	207.540032697957	135.415417579946	644.088057914323	127.176655513654	181.36873178408	371.574742745661	364.821835132033	356.768748509181	346.160849476547	379.058043072288	161.749435746568	241.291268713275	378.759020385928	419.683573976315	329.014502730742	226.706710014465	A8O17_RS10895	heptaprenyl diphosphate synthase component II
A8O17_RS10900	0.88134019611541	-0.182229089915883	0.652482532411292	1	1	155.99025612873	113.255415489844	206.533095276275	192.127168337847	163.624669121453	206.174378730484	172.269143509038	100.225351771234	227.594913914419	169.402706592776	150.413153375351	247.603408322236	94.8530351852331	154.295701547669	192.27081510284	86.9744588344309	167.751706042778	166.900800527133	237.476523235685	165.541566273502	228.83739983772	175.289772387978	130.297507106041	226.231482618615	120.998243001512	103.769423254198	273.114687541018	97.0756719601265	111.872301848124	152.158203260835	158.592922298283	187.308738729928	166.696469731564	189.139756096788	147.139850611914	140.542321801447	210.618496448969	177.272920704211	165.960784598909	120.368725689695	menG	demethylmenaquinone methyltransferase
A8O17_RS10905	0.956357090172523	-0.0643786942230998	0.880460945530719	1	1	422.624763697605	278.628367311298	660.5498133405	523.654876108793	333.163482909947	680.082310883491	570.532044774	356.707551185811	535.749413694586	480.649784734528	429.227779144295	619.874266988535	2119.37250492005	1196.96059382434	795.603372839336	422.582424989028	410.991679804806	675.593134048661	743.404768389971	722.787120349091	448.665453225137	618.813661592908	406.661009439236	757.005345685365	315.717269818514	244.336514329033	519.540643400504	401.095605850755	354.262289185726	732.123528733291	453.934314783134	512.300223300744	487.663003218132	509.917276955786	1370.64549052791	503.055746280832	638.285780654733	594.160005572503	359.864809182684	495.827141256591	A8O17_RS10905	heptaprenyl diphosphate synthase component 1
A8O17_RS10910	1.19702750322629	0.259456300412028	0.440969977111052	1	1	152.362575753643	156.352608994829	121.071124817127	122.065757327429	143.910853564652	139.729555253361	164.093658732338	158.624375637938	142.528498070169	132.92843962304	132.803808589944	122.935957978173	56.3189896412322	32.7293912373842	198.900843209834	132.352437356743	208.757678631012	149.145396215736	206.50132455277	179.53099440929	115.319634563891	154.907240714957	163.494324203122	145.745282071608	169.077015055093	136.151370936358	168.139009593656	163.297835777887	138.992859871912	157.67118163985	143.262103188533	135.235388715147	155.082177480148	129.556068730386	95.9830746961501	163.41850406783	167.117317841984	154.715615663229	157.789131861702	153.320625763216	mtrB	trp RNA-binding attenuation protein MtrB
A8O17_RS10915	1.01697495787482	0.0242841545202651	0.922338017135015	1	1	313.794352445003	345.779808353949	415.736877129398	419.646183474771	371.60542324571	381.080605236439	365.560962158162	361.442607175003	420.261895495438	371.226983825319	393.275366874089	363.61339683685	257.881689409853	233.781365981316	545.872314142544	312.918976893442	388.624785665769	389.731124635167	592.400674810758	396.367130514018	335.147687951307	384.00689671971	399.191725592393	392.279590053431	339.756655845305	283.342042218908	391.434731329147	337.883540388347	361.042428691673	345.112446526386	358.437012642783	390.77740398564	382.421821609534	376.038582512086	345.845123177904	363.758295731459	441.305164425361	391.826070788512	338.177809797786	348.012805202135	folE	GTP cyclohydrolase I FolE
A8O17_RS10920	0.99735996091191	-0.00381380781905319	0.995918812311981	1	1	6470.87486906097	1593.59389937037	6714.99628305578	6977.97208012007	2013.76625912729	7455.50004603597	6739.51927199257	2232.57889890411	7519.64581913285	7226.7680956038	2087.44107977012	7221.18891194326	5658.57638026906	2800.70076445617	13357.2966262249	4572.77671067546	2378.34641011761	7504.321632212	9487.44522992132	3499.68860530318	1589.24871383362	6063.3955220902	3371.13677620853	7438.08509199279	6200.55896917681	2004.00098951191	8082.2375775575	4636.30399183209	2332.36799004574	8140.46387445465	4926.48835049571	5482.41279509444	5497.24799667651	5511.79936243906	7272.19125698336	4818.48158433502	4858.79418301937	5624.20579676384	5428.93251208207	5036.37861877749	hbs	non-specific DNA-binding protein Hbs
A8O17_RS10925	1.36543283964108	0.449358355260584	0.670930521902406	1	1	36.2768037508674	1232.78018630538	40.0602986527257	40.4478249132309	863.465121387911	34.1995414955779	49.6368718585364	101.803703767632	69.855864666802	36.4742669697365	81.4432196325073	44.153055330189	29.6415734953853	56.1075278355158	13.2600562139889	103.991200780298	92.2634383235278	69.2460768144488	16.7782326199125	16.3209994917537	30.6317779310334	54.6251848836955	253.125730365239	52.2072652196803	94.5549183720423	218.578146854586	40.9227219116835	106.105967026185	245.780057090576	34.1804659498976	436.372429569659	312.704162598907	73.7654800976567	54.0235139774776	33.0030525149634	88.5002386394248	21.2436700142332	119.986060156205	118.018595712771	128.688830022219	spoIVA	stage IV sporulation protein A
A8O17_RS10930	0.830174927559931	-0.268512733689236	0.373907332161509	1	1	297.469790757113	414.935770024739	303.568040901766	371.975532684177	530.301638477963	478.79358093809	372.568520538191	375.647775142579	380.827133183534	353.395119973447	511.404721476195	495.206816644472	17.7849440972312	32.7293912373842	28.730121796976	339.38946436479	645.844068264695	445.660648216068	96.7974958841108	181.862565765255	91.8953337931003	462.27581834411	735.309498700333	400.980800923378	415.881378263474	312.044223119005	366.525248426383	371.747146886066	521.223224519669	431.114909239031	338.657867227872	460.356917366744	376.347809621435	453.335552698038	26.4148190438638	476.964726948518	123.518465147489	532.85537265594	364.816949936287	441.361760214922	A8O17_RS10930	hypothetical protein
A8O17_RS10935	0.874039861361179	-0.194229018277359	0.644759314039626	1	1	64.3913266577897	84.189866381831	57.8648758317149	106.897822984967	116.31151178513	118.232700598998	86.4265533536869	80.495951816267	110.417334473332	74.5696124714614	123.265413497849	119.472973246394	11.8566293981541	4.67562731962632	2.21000936899816	52.9409749426971	150.9765354385	125.17560039535	16.7782326199125	41.9682844073666	9.00934645030395	88.8678380943703	160.174642493414	88.462310511125	92.9522926369229	51.5167349488924	70.2803267613695	57.9443933405406	113.567336724611	93.7206324432676	68.8153562904452	113.814011789698	92.4466132144287	105.769333071901	6.2474220289262	109.697703592182	22.585287825861	112.50159703297	71.5831181157283	88.4107875028064	A8O17_RS10935	DUF2768 domain-containing protein
A8O17_RS10940	1.06698538805945	0.093540419162791	0.795675098933175	1	1	587.684220764052	529.193445828652	827.912838822998	540.989658214463	411.033054359314	541.329885387147	557.684854410615	524.012862803934	626.449367011966	562.514250599937	522.410561967074	515.98472503515	1067.09664583387	780.829762377595	2218.84940647415	417.855552226288	444.542021013361	475.844835545443	1917.88105178385	899.986543402417	607.229950750486	542.175342502351	397.531884737539	505.395331362739	630.633226769469	613.785099248232	879.838521101196	466.565245079678	377.992777456541	518.21996762748	648.263501805234	497.784199320308	569.382361408838	533.636512534054	1355.59193822854	446.080802928364	1141.69918197892	481.700852867543	708.085615706299	454.259330054566	gpsA	NAD(P)H-dependent glycerol-3-phosphate dehydrogenase
A8O17_RS10945	1.06425878531277	0.0898489994218061	0.801866154055836	1	1	536.896695512838	415.938030338808	553.722350266564	533.044549749364	401.176146580913	469.022283367925	494.616828990357	400.901407084938	563.917101060232	469.30223501061	443.168510432743	458.845476960787	1428.72384247757	799.532271656101	2603.39103667983	405.565683043161	396.080417045448	432.34409498252	1730.7392264079	755.429119332599	758.586971115593	463.09111961103	331.138250543378	492.343515057819	513.641548105755	434.212480283522	830.909179685052	365.72695017536	362.73746356816	396.934443289134	502.185692039403	467.747659899401	486.478445711842	457.105407468047	1610.54905027117	411.33006502371	1081.5851056187	428.857628404076	592.92106935811	375.132952344218	engA	ribosome-associated GTPase EngA
A8O17_RS10950	0.826237782274433	-0.27537106149839	0.810880513653092	1	1	2.72076028131506	0	0	3.61141293868133	1.97138155568016	2.93138927104953	5.2556687850215	0	0.563353747312919	3.24215706397658	2.93489079756783	0.865746182944882	346.806409896009	93.5125463925264	537.032276666552	2.83612365764449	3.72781568983951	3.55108086227943	189.723091932857	51.2945698312258	88.2915952129787	2.44590380076248	8.29920427427013	5.07570634080225	3.20525147023872	2.94381342565099	1.77924877876885	1.50504917767638	1.69503487648673	2.2051913516063	0.906920093771685	2.83806125513701	1.93967417744481	2.34759801482977	325.783744318362	3.37167340325447	109.769752325687	5.27360480527829	2.64277122488619	1.8017584685898	A8O17_RS10950	hypothetical protein
A8O17_RS10955	0.648482489422252	-0.624860476100056	0.321367750522738	1	1	12.6968813128036	12.027123768833	21.3654926147871	11.5565214037803	2.95707233352024	5.86277854209906	11.0953007683787	8.68093598018566	5.63353747312919	14.5897067878946	12.4732858896633	12.1204465612283	2486.92801626283	1225.0143577421	2380.18009041101	7.5629964203853	5.59172353475926	13.3165532335478	731.789068883878	361.393560174546	126.130850304255	8.15301266920828	19.0881698308213	10.1514126816045	16.0262573511936	3.67976678206374	6.22737072569097	6.02019671070552	2.54255231473009	6.61557405481889	15.3631658988079	6.79212409313319	8.46992474056452	13.0611464129287	2030.70748813865	8.82375772956413	406.437826454226	12.464198393878	8.64446495298278	5.0594410267515	A8O17_RS10955	membrane protein
A8O17_RS10960	0.626384998009996	-0.67487843455049	0.417956166875773	1	1	8.16228084394517	6.0135618844165	21.3654926147871	5.05597811415386	3.94276311136032	10.7484273271816	8.17548477670011	2.36752799459609	3.94347623119044	10.5370104579239	2.20116809817587	10.3889541953386	2113.44419022098	1575.68640671407	1113.84472197507	10.3991200780298	5.59172353475926	6.214391508989	289.101854373878	202.846707968939	36.0373858012158	9.78361520304994	18.2582494033943	6.52590815246004	8.81444154315649	2.20786006923825	9.78586828322867	3.76262294419095	0	6.61557405481889	11.8471117810496	6.58238951756527	4.82882966749554	7.70904425047945	1600.99177297004	7.40174504059268	175.995316048011	11.5225909196348	6.93605663187447	3.45939899966995	A8O17_RS10960	hypothetical protein
A8O17_RS10965	1.09202607906226	0.127007310181334	0.921246621743973	1	1	2.72076028131506	0	3.56091543579784	2.1668477632088	2.95707233352024	5.86277854209906	5.2556687850215	8.68093598018566	0	2.43161779798244	5.13605889574371	5.19447709766929	12487.9949136058	20128.5756109913	3927.18664870972	1.89074910509632	5.59172353475926	0.887770215569857	3014.91933847044	4180.50744124491	801.831834077052	2.44590380076248	7.46928384684312	2.17530271748668	4.0065643377984	5.15167349488924	8.00661950445982	4.51514753302914	5.93262206770355	1.10259567580315	2.0938919057043	3.66223287960937	4.64553492173572	4.25405126379848	12181.2523911023	2.79008095180848	2665.75287126413	4.03016345503076	5.72161911238249	3.85012175884528	A8O17_RS10965	YpzI family protein
A8O17_RS10970	0.890120503102113	-0.167927435820031	0.635919705944294	1	1	1093.74563308865	686.548315137551	828.803067681948	859.516279406157	765.881734381743	708.41907383697	783.094648968203	729.198622335595	672.644374291626	969.404962128998	728.586640496214	756.662163893827	1236.05361475757	963.179227843022	1966.90833840836	876.362210212146	769.793939951858	899.311228372265	1338.38670975764	823.044688655578	349.562642271793	921.290431620536	822.45114358017	678.694447855844	1130.65245612671	646.903000286806	675.224911542778	957.211277002178	692.421747044829	812.613013066921	869.699005302717	777.93902920829	728.312548531808	818.217922173013	1388.71372700298	848.489126178756	836.99801356167	807.478674352183	817.593455985431	820.748679037976	A8O17_RS10970	type 2 isopentenyl-diphosphate Delta-isomerase
A8O17_RS10975	0.890057533573988	-0.168029499573341	0.700423226856927	1	1	8158.65316357008	6548.76889212957	6413.20869987191	6991.69544928706	6637.6416979751	5448.47552512406	6494.25472869157	5898.30141053705	5256.65381617685	7527.47816328763	6541.13786507931	5760.67510131524	3260.57308449239	2735.2419819814	8893.07770084858	6905.96110636432	6956.10407724052	6597.0204718996	7539.87961273301	4777.3897083719	1336.98701322511	7067.03138166974	7290.85095494631	5692.04211075681	8243.90678145399	4723.34864145702	5120.67798529675	7481.59946222929	6026.69650334856	5429.1811076547	7040.21025185719	6359.27089079541	5883.06998513516	6609.76370989406	4962.96425577412	6819.69521850148	4551.41877811	6683.30814912429	6029.31113606925	6312.49235774419	rpsA	30S ribosomal protein S1
A8O17_RS10980	1.04617541539769	0.0651247729104508	0.928397426049513	1	1	106.109650971287	56.1265775878874	143.326846290863	135.066843906682	64.0699005596053	181.746134805071	178.692738690731	71.8150158360813	174.076307919692	152.381382006899	82.9106650312913	170.551998040142	741.039337384634	257.159502579448	3865.30638637777	53.8863494952452	103.446885393046	109.195736515092	936.999760158193	447.661700345244	212.620576227173	166.321458451849	71.3731567587231	200.852950914603	56.8932135967373	35.3257611078119	193.04849249642	71.4898359396281	75.4290520036595	144.440033530213	101.854358283346	126.960959757119	141.528020815501	135.281348359444	1621.16840878062	88.8429904677946	532.42734557687	146.182522041725	95.0891557336565	97.1196404911667	A8O17_RS10980	(d)CMP kinase
A8O17_RS10985	1.06254476714065	0.0875236261644434	0.903879273402987	1	1	9.97612103148854	2.00452062813883	28.4873234863827	8.66739105283519	3.94276311136032	9.7712975701651	7.00755838002866	5.52423198739087	12.3937824408842	5.67377486195902	2.20116809817587	15.5834312930079	1615.4657554985	785.505389697222	2492.89056822992	2.83612365764449	5.59172353475926	9.76547237126842	396.224416485627	459.319557125068	57.6598172819453	9.78361520304994	8.29920427427013	17.4024217398934	2.40393860267904	0.735953356412749	9.78586828322867	5.26767212186733	1.69503487648673	15.4363394612441	13.4893217153367	7.46048391145354	8.30852426943459	7.81945808438092	1631.28723780855	6.06443985455739	304.40126363088	11.8284137390712	4.30858674744015	7.46634881986605	A8O17_RS10985	YpfB family protein
A8O17_RS10990	1.16901343535518	0.225291510715512	0.729792678028455	1	1	19.0453219692054	15.0339047110413	46.2919006653719	38.2809771500221	15.7710524454413	48.8564878508255	32.7019391068004	17.3618719603713	42.251531048469	25.9372565118126	13.2070085890552	39.8243244154646	183.777755671389	172.998210826174	419.90178010965	15.1259928407706	20.5029862941173	35.5108086227943	131.644594402391	65.2839979670147	55.8579479918845	38.3191595452789	14.9385676936862	39.8805498205891	4.80787720535808	0.735953356412749	19.5717365664573	13.5454425990874	13.5602790118938	29.770083246685	26.7903757818729	34.302839148763	30.7717807052136	26.3228631721108	258.892582202404	23.7132625858941	84.26218012043	31.0460923531848	8.37185570940939	18.9586016192221	dgrA	cyclic di-GMP receptor DgrA
